idx,wid,content,uid,uname,likes,created_time,keyword
255,Ii6s9xVZP,这种东西看个人的吧，因人而异,6973984227,一只糯米鸡ouo不想束,0,11月27日 14:04,高以翔
256,Ii6s9xVZP,加油啊,7279133008,陌上芳菲之桃,0,11月27日 13:59,高以翔
257,Ii6s9xVZP,一路走好。。。,5458154692,哈哈_23390,0,11月27日 13:58,高以翔
258,Ii6s9xVZP,,5288818145,舜尹越桂,0,11月27日 13:56,高以翔
259,Ii6s9xVZP,up！！！！,6321863428,又修的天使,0,11月27日 13:52,高以翔
260,Ii6s9xVZP,回复@来一打葡萄养乐多:是的呢，污了本仙子的眼,6178627231,你的宝贝真大,0,11月27日 13:50,高以翔
261,Ii6s9xVZP,加油加油[加油][加油][加油],7287570435,葑訫Berthamint,0,11月27日 13:48,高以翔
262,Ii6s9xVZP,,5107680145,TA的草,0,11月27日 13:45,高以翔
263,Ii6s9xVZP,麦盖儿,6477061794,向佣粮食脱刃,0,11月27日 13:41,高以翔
264,Ii6s9xVZP,如果他没有录这节目多好,5775538142,窗边的小pizza,0,11月27日 13:40,高以翔
265,Ii6s9xVZP,回复@张九龄的baby:散布谣言举报了,5773971414,borealforest,0,11月27日 13:38,高以翔
266,Ii6s9xVZP,都可以,6864985310,熊婉婷爸爸6611,0,11月27日 13:37,高以翔
267,Ii6s9xVZP,,6865791492,寒酸白虎59843,0,11月27日 13:33,高以翔
268,Ii6s9xVZP,upcoming~,6354187796,道地小妖,0,11月27日 13:29,高以翔
269,Ii6s9xVZP,,5331932721,wanyong靖,0,11月27日 13:25,高以翔
270,Ii6s9xVZP,真棒辛苦了,6557644865,confidential夕阳469,0,11月27日 13:21,高以翔
271,Ii6s9xVZP,,7090273267,贱人矫情丶KONE,0,11月27日 13:13,高以翔
272,Ii6s9xVZP,[加油][加油][加油]加油,6360083940,爱上道也,0,11月27日 13:09,高以翔
273,Ii6s9xVZP,回复@一树枫叶弹弹弹:就是就是可好看了,5615929760,青青o_Ow,0,11月27日 13:07,高以翔
274,Ii6s9xVZP,加油！！,6550892000,浊酒_BE_HAPPY,0,11月27日 13:05,高以翔
275,Ii6s9xVZP,回复@龙景茶7:关节目啥事，自己的经纪公司不管的？,1662923625,断舍离142857,0,11月27日 13:03,高以翔
276,Ii6s9xVZP,,6698030967,模楔_sunset,0,11月27日 13:02,高以翔
277,Ii6s9xVZP,回复@周杰伦的小迷弟哟:乌鸦嘴,5971319539,陳-陈陈CHEN,0,11月27日 13:01,高以翔
278,Ii6s9xVZP,已官宣猝死了，抢救三小时无效！,6377332260,叮当叮当_无声,0,11月27日 13:00,高以翔
279,Ii6s9xVZP,回复@芋圆君k:刚刚新闻说走了,1851035277,尛-liz,0,11月27日 12:59,高以翔
280,Ii6s9xVZP,,6354452406,高时happy,0,11月27日 12:58,高以翔
281,Ii6s9xVZP,,7279638698,女乃并瓦梦松,0,11月27日 12:54,高以翔
282,Ii6s9xVZP,稳！,6360092932,谦虚的位大,0,11月27日 12:51,高以翔
283,Ii6s9xVZP,,6706152020,茅安蕾,0,11月27日 12:48,高以翔
284,Ii6s9xVZP,明星控制饮食基本上是少吃多运动，身体常年亏损，好比手机；你一直用电，每次只充一点点，早晚要关机！,6226685936,模特儿星池刘,0,11月27日 12:45,高以翔
285,Ii6s9xVZP,转发微博,7285965483,孤魄bPCJX,0,11月27日 12:40,高以翔
286,Ii6s9xVZP,已经去世了！一路走好,3266297451,二爹2018,0,11月27日 12:40,高以翔
287,Ii6s9xVZP,,6866446624,萧喵先生,0,11月27日 12:37,高以翔
288,Ii6s9xVZP,,6348387987,墨汝氍886610,0,11月27日 12:33,高以翔
289,Ii6s9xVZP,,6666528517,融o_EASON,0,11月27日 12:29,高以翔
290,Ii6s9xVZP,这个不错,6354551789,迈克事家,0,11月27日 12:25,高以翔
291,Ii6s9xVZP,加油加油,6398431264,绿野仙踪徐大宝,0,11月27日 12:22,高以翔
292,Ii6s9xVZP,没救过来可惜了,2194508973,lydia婷婷婷,0,11月27日 12:21,高以翔
293,Ii6s9xVZP,R.I.P,6417676246,Bunnyttzzz,0,11月27日 12:17,高以翔
294,Ii6s9xVZP,支持~我觉得设计的好赞呀，不错,6547024714,韩热啊AL,0,11月27日 12:15,高以翔
295,Ii6s9xVZP,拜托了一定要是假消息,2324621937,yy徐晨龙,0,11月27日 12:15,高以翔
296,Ii6s9xVZP,回复@八号风球clo:呜呜呜，太难受了,6219789946,一只特立独行的张小远,0,11月27日 12:12,高以翔
297,Ii6s9xVZP,都...,6557739404,menace0608,0,11月27日 12:11,高以翔
298,Ii6s9xVZP,回复@谢MMlll:我也是 ,3124628863,LiSha黄丶,0,11月27日 12:11,高以翔
299,Ii6s9xVZP,回复@haha赵小驴:已经去世了我靠,5335472131,是最后的大魔王_,0,11月27日 12:07,高以翔
300,Ii6s9xVZP,霸气，我喜欢,6354148145,双镰949920,0,11月27日 12:03,高以翔
301,Ii6s9xVZP,回复@萌妹子紫陌未央:唉 不是粉丝我都超级难过了 给家人和粉丝的冲击肯定更大 意外去世真的太难接受了 家人肯定很痛苦 真难受,2929596193,芥末多辣,1,11月27日 12:00,高以翔
302,Ii6s9xVZP,赞成??,6549626479,眉眼如故_LPMos,0,11月27日 11:59,高以翔
303,Ii6s9xVZP,回复@souponly:节目组也没啥责任的 合同都签了的 也是自己愿意去参加的 只能说时也命也 为逝者哀伤,6183875055,萌妹子紫陌未央,0,11月27日 11:57,高以翔
304,Ii6s9xVZP,回复@不想长大198302 的表态:我刚才在UC新闻看到说猝死了，不相信啊，没抢救过来吗？,3174604167,chris-jjlv丹,0,11月27日 11:57,高以翔
305,Ii6s9xVZP,回复@souponly:哎，结果还是最坏的结果。。。。,2439203675,谢MMlll,0,11月27日 11:56,高以翔
306,Ii6s9xVZP,回复@萌妹子紫陌未央:不说这些了吧 人已经走了 说什么都没用 节目组就算要负责 高先生的生命也回不来了,2929596193,芥末多辣,0,11月27日 11:55,高以翔
307,Ii6s9xVZP,回复@souponly:那不是必须的么 啥时候运动能成心脏骤停的病因了 一般动的猛的身体没大毛病 最多横纹肌溶解或者疲劳性骨折,6183875055,萌妹子紫陌未央,0,11月27日 11:54,高以翔
308,Ii6s9xVZP,是假的对不对,7152823407,无殇笙你怎么这么蠢,0,11月27日 11:54,高以翔
309,Ii6s9xVZP,这么值得信赖的内容，一定给转了。,7278357213,薄荷之夏RyVJj,0,11月27日 11:53,高以翔
310,Ii6s9xVZP,回复 @一只特立独行的张小远:不是谣言,5897794319,八号风球clo,1,11月27日 11:52,高以翔
311,Ii6s9xVZP,愿平安,6984071479,Yc_Leeh,0,11月27日 11:51,高以翔
312,Ii6s9xVZP,假消息假消息假消息,2289571942,燕婷哒,0,11月27日 11:50,高以翔
313,Ii6s9xVZP,优秀,6824460235,破茧成蝶82468,0,11月27日 11:49,高以翔
314,Ii6s9xVZP,回复@线粒体L:录第一期的时候我在现场看，都是导演安排好剧本的了,6492567599,苏兮只爱坤哥哥,0,11月27日 11:47,高以翔
315,Ii6s9xVZP,回复@李天天Jason:垃圾节目,5066265600,做一个精致的sp女孩,0,11月27日 11:44,高以翔
316,Ii6s9xVZP,加油～冲鸭,6860184262,对不起爱上你8206,0,11月27日 11:43,高以翔
317,Ii6s9xVZP,回复@LiSha黄丶:心痛，结果出来了，真的恨死那个节目了,2439203675,谢MMlll,0,11月27日 11:41,高以翔
318,Ii6s9xVZP,回复@LangeBegleiter_Y73330:今天凌晨,5643758684,何蛋蛋犬次郎,0,11月27日 11:40,高以翔
319,Ii6s9xVZP,回复@LangeBegleiter_Y73330:逝者安息，好难过啊,5643758684,何蛋蛋犬次郎,0,11月27日 11:40,高以翔
320,Ii6s9xVZP,回复@何蛋蛋犬次郎:我的天哪,7057261570,LangeBegleiter_Y73330,0,11月27日 11:40,高以翔
321,Ii6s9xVZP,回复@是甜甜的草莓啊a:滚去看新闻,9944738,周杰伦的小迷弟哟,0,11月27日 11:39,高以翔
322,Ii6s9xVZP,这个。。。。。。。。。。。。,5268121814,娅北巧敏诺,0,11月27日 11:38,高以翔
323,Ii6s9xVZP,太悲伤了这么年轻,2728443542,Valiant-寜,0,11月27日 11:37,高以翔
324,Ii6s9xVZP,早上刷到说的含糊其辞，当时就在想不会这么惨吧。。。居然真的。。唉，！安息吧，挺可惜的,2785830177,小邱律师-,0,11月27日 11:33,高以翔
325,Ii6s9xVZP,,7285030068,覺醒rbcJk,0,11月27日 11:33,高以翔
326,Ii6s9xVZP,没细看，还以为高云翔又出事了,3154503922,楚-CDL,0,11月27日 11:31,高以翔
327,Ii6s9xVZP,人已经没了,6420324362,食堂抄手阿姨,0,11月27日 11:30,高以翔
328,Ii6s9xVZP,回复@不甜的馒头:不能吧，不是那个网友乱说的么，那现在呢没对外公开，是不是还在公关,3199560765,瘦成精致_小肥妞,0,11月27日 11:29,高以翔
329,Ii6s9xVZP,,6541943275,莂莪_anak,0,11月27日 11:27,高以翔
330,Ii6s9xVZP,好可惜,6219555054,苏樣i,0,11月27日 11:24,高以翔
331,Ii6s9xVZP,回复@瘦成精致_小肥妞:人没了,6350926135,不甜的馒头,0,11月27日 11:22,高以翔
332,Ii6s9xVZP,赞同,6700632195,mangowoody,0,11月27日 11:22,高以翔
333,Ii6s9xVZP,去世了,5515009077,So心若向阳无谓悲伤,1,11月27日 11:21,高以翔
334,Ii6s9xVZP,回复@茜可妮丝:去世了，已经证实了,2650320175,盛夏微小呆Aellien,0,11月27日 11:21,高以翔
335,Ii6s9xVZP,回复@周杰伦的小迷弟哟:,2650320175,盛夏微小呆Aellien,0,11月27日 11:20,高以翔
336,Ii6s9xVZP,回复@Ysoretarded:太难受了，好喜欢的一个演员！刚刚得到消息离开了！,6219789946,一只特立独行的张小远,0,11月27日 11:18,高以翔
337,Ii6s9xVZP,回复@从此加入单身行列:太难受了，刚刚知道了,6219789946,一只特立独行的张小远,0,11月27日 11:18,高以翔
338,Ii6s9xVZP,真的不敢相信,3363576982,居老师的温阔落,0,11月27日 11:17,高以翔
339,Ii6s9xVZP,已经去世了，逝者安息,7298837616,Alaskawolf,0,11月27日 11:16,高以翔
340,Ii6s9xVZP,主动互动,6538546226,看下杯心口上first,0,11月27日 11:16,高以翔
341,Ii6s9xVZP,加速跑引发心脏骤停是病例时有发生，有的是有既往病史，有的是作息不规律过度劳累后参加运动，都有可能导致这种情况发生，节目组罔顾医学常识，只争收视为目的去制定游戏规则，本身就是在玩票，还好意思找小号脱罪，简直没节操,lencharm,吴家大小姐__,0,11月27日 11:13,高以翔
342,Ii6s9xVZP,要是没事早就报平安了，,6444701653,阿禾呈阿,0,11月27日 11:10,高以翔
343,Ii6s9xVZP,真是吗？太厉害了，我都不敢相信,7283671777,患得患失丶Jiejie,0,11月27日 11:10,高以翔
344,Ii6s9xVZP,老了,5644983405,tyuhhb,0,11月27日 11:09,高以翔
345,Ii6s9xVZP,回复@断舍离142857:人家一直在健身的都吃不消，节目组还没有医疗护理，不怕出意外，这是人命呀，这都什么垃圾综艺节目,6258292176,龙景茶7,1,11月27日 11:09,高以翔
346,Ii6s9xVZP,回复@淇小四FORTH:我还看了这个综艺。。,5189951846,梁嘟嘟,0,11月27日 11:07,高以翔
347,Ii6s9xVZP,粉了,6351653824,黎顶鹅945602,0,11月27日 11:04,高以翔
348,Ii6s9xVZP,回复@龙景茶7:不刺激谁看？来之前不知道有竞争吗？又要赚钱又要轻松？,1662923625,断舍离142857,0,11月27日 11:04,高以翔
349,Ii6s9xVZP,回复@我晕倒咯-:卧槽,6207752964,IAMfineCoka,0,11月27日 11:04,高以翔
350,Ii6s9xVZP,回复@周杰伦的小迷弟哟:讲话要负责任的,3647295997,茜可妮丝,0,11月27日 11:02,高以翔
351,Ii6s9xVZP,回复@souponly:啊啊啊啊啊啊啊啊啊啊不要,5336729377,尤Eva,0,11月27日 11:02,高以翔
352,Ii6s9xVZP,祈祷平安，祈祷平安,2185889260,终南山隐士派,0,11月27日 11:02,高以翔
353,Ii6s9xVZP,希望停播的顶我,5336729377,尤Eva,0,11月27日 11:01,高以翔
354,Ii6s9xVZP,希望人没事🙏🙏🙏,6028779748,檀香草6028779748,0,11月27日 11:01,高以翔
355,Ii6s9xVZP,转赞评加热,6360079640,二学时代,0,11月27日 10:59,高以翔
356,Ii6s9xVZP,回复@断舍离142857:是工作的确，但干嘛要做到闹出人命的地步，她们只是普通工作和警察消防员这些时刻面临生命危险的工作不一样，她们已经算是半夜上班还外加极限运动，普通运动就可以了，又不是比赛，这是综艺节目不是运动会吧，没必要玩命,6258292176,龙景茶7,0,11月27日 10:56,高以翔
357,Ii6s9xVZP,刚刚看到浙江卫视《追我吧》嘉宾高以翔，突然昏厥的新闻；有猝死的可能。我老婆竟然说高以翔个挺高挺壮的；应该经常运动。怎么会猝死。这是错误的观念，就算职业运动员也会猝死。最著名的是去年3月，意甲球员阿斯托里猝死！造成猝死，有很多种可能。通常都是运动量过大，精神压力过大，受到重击等造成,gzq,抗战史讲解员,0,11月27日 10:56,高以翔
358,Ii6s9xVZP,[路过这儿]我是过来凑热闹的，嘿嘿~打酱油啦,6541006792,半岛迷心_robber,0,11月27日 10:53,高以翔
359,Ii6s9xVZP,回复@是甜甜的草莓啊a:我有病 你动动脑子想想 人没事为什么不公布 等到现在？有一些话不方便说 人就是去世了 你们爱信不信 我也没有黑他 只是评论了一句,9944738,周杰伦的小迷弟哟,0,11月27日 10:51,高以翔
360,Ii6s9xVZP,年纪大了,1227407732,橘小7,0,11月27日 10:50,高以翔
361,Ii6s9xVZP,回复@周杰伦的小迷弟哟:你是神经病吗,5978981300,是甜甜的草莓啊a,0,11月27日 10:49,高以翔
362,Ii6s9xVZP,回复@周放的小情人:这个节目的意义是什么 大半夜的路节目,19950522,太軟絲,0,11月27日 10:47,高以翔
363,Ii6s9xVZP,99哦,6556792099,72082夹心饼干pedal,0,11月27日 10:47,高以翔
364,Ii6s9xVZP,没事的 ! 一定会没事的 !,5265116182,水里的鱼真好,0,11月27日 10:44,高以翔
365,Ii6s9xVZP,,6354187863,幸运容吧,0,11月27日 10:41,高以翔
366,Ii6s9xVZP,要凉了，这个综艺节目，不过也没看,3939071264,小露依通讯,0,11月27日 10:40,高以翔
367,Ii6s9xVZP,,6359336775,第五鼐608728,0,11月27日 10:36,高以翔
368,Ii6s9xVZP,,6354487601,画过的名单,0,11月27日 10:30,高以翔
369,Ii6s9xVZP,沥川，平安,2326882913,樂多多吗,1,11月27日 10:29,高以翔
370,Ii6s9xVZP,回复@周杰伦的小迷弟哟:那就坐等官方宣布行不,5453762314,年芳二八美哒哒,0,11月27日 10:29,高以翔
371,Ii6s9xVZP,回复@YrrrrGui:我说怎么追我吧都爆了 原来出事了  我看了一期  弹幕都在说嘉宾跑得慢什么的  明明是那么高强度的  一直说范丞丞运动不行什么的,5727234597,LARN-Ariu,0,11月27日 10:28,高以翔
372,Ii6s9xVZP,回复@妩魅:现场反馈的信息就是节目组浪费了救护时间 你特么啥都不知道就来一句艺人也有错是么？ 那么到底是哪位装理中客，模糊掉节目组的巨大问题的？这个节目之前就状况不断，哪来的冤枉？,6810884796,秀山屿,0,11月27日 10:26,高以翔
373,Ii6s9xVZP,回复@李天天Jason:前两天刚从知乎上看到一个回答，答主丈夫三十几岁，平时喜欢爬山，天南海北的山都去爬过，身体素质很棒，可是经常熬夜，某一天早上心源性猝死，答主刚学过心肺复苏都没用，一直到救护车过来，就眼睁睁看着老公一点一点死去…看来在熬夜面前，再好的身体素质也没用…,1277557591,烧OcToPUs,3,11月27日 10:26,高以翔
374,Ii6s9xVZP,,7279509484,尔珍Da,0,11月27日 10:23,高以翔
375,Ii6s9xVZP,回复@胖虎爱生气:巨绅士,6576936221,鹅吃面包,0,11月27日 10:22,高以翔
376,Ii6s9xVZP,回复@秀山屿:一口一个你节目你节目，怎么就是我节目啦？gyx现在还在医院，事情还没有公布，原因尚未查明，我说了一句不要带节奏也是错了？舆论最能带动的就是你这种没脑子的,5054032624,妩魅,0,11月27日 10:21,高以翔
377,Ii6s9xVZP,卧槽 祈祷🙏,6520867655,走地猪兄妹的主人,0,11月27日 10:19,高以翔
378,Ii6s9xVZP,[加油][加油][加油][加油][加油]支持,6713126077,国际人渣妙竹d,0,11月27日 10:17,高以翔
379,Ii6s9xVZP,回复@龙景茶7:半夜上班的人怎么办？警察消防怎么办？这是工作啊,1662923625,断舍离142857,0,11月27日 10:15,高以翔
380,Ii6s9xVZP,回复@李天天Jason:确实 陈伟霆都屁股抽筋  别说其他人了,6684727272,坚持实现梦想21,1,11月27日 10:14,高以翔
381,Ii6s9xVZP,回复@把翟潇闻兜进口袋:害，再说了，节目组这么作还不请医生同行吗？自己那点数也不知道，真不爱惜为自己捞金的艺人,6821057648,线粒体L,0,11月27日 10:13,高以翔
382,Ii6s9xVZP,回复@Ashleycong:我是不是瞎说 等下就知道了,9944738,周杰伦的小迷弟哟,0,11月27日 10:13,高以翔
383,Ii6s9xVZP,回复@Ashleycong:送到医院的时候就已经去世了,9944738,周杰伦的小迷弟哟,0,11月27日 10:13,高以翔
384,Ii6s9xVZP,回复@周杰伦的小迷弟哟:你有文化，你在这瞎造谣,6447814599,Ashleycong,0,11月27日 10:12,高以翔
385,Ii6s9xVZP,回复@艾特-小樣:啊哈哈，，尴尬,5409312487,有缘再见笑着问候,0,11月27日 10:12,高以翔
386,Ii6s9xVZP,回复@鸡骨酱诶:对的。这个节目一定要体能好的人长期一直高强度锻炼的那种 我上次看到陈伟霆黄景瑜都说跑的屁股抽筋,wpinky1229yaoyao,来壹杯奶茶三分甜,0,11月27日 10:12,高以翔
387,Ii6s9xVZP,要给点个赞啊，不然都对不起自己,7276966083,为沉沦旧梦难醒田厍,0,11月27日 10:11,高以翔
388,Ii6s9xVZP,回复@·Uranus·:举报,1798802597,向阳玲儿,0,11月27日 10:11,高以翔
389,Ii6s9xVZP,保佑🙏平安,6387608471,藤蔓Dasiy,0,11月27日 10:11,高以翔
390,Ii6s9xVZP,回复@啊啦蕾myy:大哥你理解错了 我和你一条战线的 我是为了反驳那货 艺人熬夜录节目不是自己能选择的 熬夜运动就是自杀 节目组就是个渣,6419885513,我是美儿的老公啦,0,11月27日 10:10,高以翔
391,Ii6s9xVZP,回复@线粒体L:对啊 我一个体育生，因为前两天一直熬夜没睡好，昨天训练做了下准备运动头就开始昏，然后就大喘气，还好自己缓过来，这熬夜极限运动跟平常锻不锻炼有什么关系，本来就是不可取的，还不做好保护嘉宾的措施。,6640925332,把翟潇闻兜进口袋,2,11月27日 10:10,高以翔
392,Ii6s9xVZP,回复@souponly:不会，我爸的病友心跳停了半小时，都宣布死亡了，家属给跪下请求再抢救抢救，最后居然救过来了。,2868758142,假装文艺患者,1,11月27日 10:10,高以翔
393,Ii6s9xVZP,希望平安,3027494245,有梦想的咸鱼莫,1,11月27日 10:07,高以翔
394,Ii6s9xVZP,千万别变成王沥川了，不要参加这种节目！,1242435967,小敏0818,0,11月27日 10:07,高以翔
395,Ii6s9xVZP,一定会没事,6521686068,D女郎-莎莎,0,11月27日 10:05,高以翔
396,Ii6s9xVZP,加油啊，我支持你。,6698017008,汐小沫_mersella1,0,11月27日 10:05,高以翔
397,Ii6s9xVZP,回复@歆___歆:对。。,5272590699,来一打葡萄养乐多,0,11月27日 10:03,高以翔
398,Ii6s9xVZP,回复@我是美儿的老公啦:最后一句那是怪艺人身体不好了才这样的？我去，给你大晚上多八点跑到半夜，你试试扛不扛得住？给你大半夜来个极限运动你试试？给任何一个身体好的都扛不住好吧！,2967269924,啊啦蕾myy,0,11月27日 10:03,高以翔
399,Ii6s9xVZP,回复@HakuMat:反正就过老年生活 健康有益,2782600895,网络饿霸xyz,0,11月27日 10:03,高以翔
400,Ii6s9xVZP,回复@亚洲老鸨李胜利:哦……,6422638235,AnotherYiMing,0,11月27日 10:00,高以翔
401,Ii6s9xVZP,这又谁？,1850033733,彩虹小寓,0,11月27日 09:59,高以翔
402,Ii6s9xVZP,回复@BurntOcean:接的时候肯定是不知道要熬那么夜，强度那么大啊，录那么久。成年人了你难道不知道签了合同之后，情况有可能和说的是不一样的吗？换你你试试？,2967269924,啊啦蕾myy,1,11月27日 09:59,高以翔
